,Timestamp,"//*[@value=""http://hunan.voc.com.cn""]_RELOC","xpath//*[@id=""style1""]/form/select/option[38]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" right1 "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" blank13 "")][1]_RELOC",class nameblank13_SEL,"xpath//*[@id=""container""]/div[6]/div[14]/div[2]_SEL","//*[@value=""http://www.2500sz.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[63]_SEL","//*[@value=""http://www.sh-owv.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[12]_SEL","//*[@id=""qqs_con_1""]_RELOC",class namenewslist9_SEL,idqqs_con_1_SEL,"xpath//*[@id=""qqs_con_1""]_SEL","//*[@value=""http://www.yunnan.cn""]_RELOC","xpath//*[@id=""style1""]/form/select/option[42]_SEL","//*[@id=""ts_con_1""]/ul_RELOC",class namenewslist4_SEL,"xpath//*[@id=""ts_con_1""]/ul_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gsdtbg "")]_RELOC",class namegsdtbg_SEL,"xpath//*[@id=""container""]/div[10]/div[1]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" zbsh "")]/div[2]_RELOC",class nameline_SEL,"xpath//*[@id=""indexyw""]/div[1]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sp "")]_RELOC",class namesp_SEL,"xpath//*[@id=""ts_con_1""]/div_SEL","//*[@id=""ywwrap""]_RELOC",idywwrap_SEL,"xpath//*[@id=""ywwrap""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-button-prev "")]_RELOC",class nameswiper-button-prev_SEL,"xpath//*[@id=""photowrap""]/div[1]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gsdtbg "")]/img_RELOC","xpath//*[@id=""container""]/div[10]/div[1]/div[3]/img_SEL","//*[@id=""tjwz""]_RELOC",idtjwz_SEL,"xpath//*[@id=""tjwz""]_SEL","//*[@title=""æ¿æ³""]/b_RELOC","xpath//*[@id=""dh1""]/div[4]/p[2]/a[1]/b_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footline "")]_RELOC",class namefootline_SEL,"xpath//*[@id=""footer""]/div[1]_SEL","//*[@value=""http://www.scdaily.cn/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[64]_SEL","//*[@value=""http://www.ceweekly.cn/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[68]_SEL","//*[@name=""xscgqy""]/option[3]_RELOC","xpath//*[@id=""style1""]/form/select/option[3]_SEL","//*[@value=""http://www.qianlong.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[14]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" right1 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lh24 "")][1]_RELOC",class namelm3_SEL,"xpath//*[@id=""container""]/div[6]/div[2]/div[6]_SEL","//*[@id=""dtright""]_RELOC",class namecon1_SEL,iddtright_SEL,"xpath//*[@id=""dtright""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" swipe "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-wrapper "")][1]_RELOC",class nameswiper-wrapper_SEL,"xpath//*[@id=""gallery""]/ul_SEL","//*[@value=""http://www.chinanews.com.cn/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[10]_SEL","//*[@value=""http://china.huanqiu.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[11]_SEL","//*[@id=""textadv""]/p_RELOC",class namegrey12_SEL,"xpath//*[@id=""textadv""]/p_SEL","//*[@id=""dfpw_con_1""]_RELOC",iddfpw_con_1_SEL,"xpath//*[@id=""dfpw_con_1""]_SEL","//*[@id=""closetan""]_RELOC",idclosetan_SEL,"xpath//*[@id=""closetan""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" bg3 "")]/div[5]_RELOC",class nameblank5_SEL,"xpath//*[@id=""container""]/div[6]/div[8]/div[8]/div[5]_SEL","//*[@id=""footer""]/span[1]/a/img_RELOC","xpath//*[@id=""footer""]/span[1]/a/img_SEL","//*[@id=""footer""]/span[1]_RELOC","xpath//*[@id=""footer""]/span[1]_SEL","//*[@value=""http://www.hebnews.cn""]_RELOC","xpath//*[@id=""style1""]/form/select/option[17]_SEL","//*[@id=""copyright""]_RELOC",idcopyright_SEL,"xpath//*[@id=""copyright""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dh4 "")]/p[2]_RELOC","xpath//*[@id=""dh1""]/div[5]/p[2]_SEL","//*[@id=""container""]/*[@style=""display:none;""][1]_RELOC","xpath//*[@id=""container""]/div[13]_SEL","//*[@id=""dh1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dh5 "")][6]_RELOC",class namedh5_SEL,"xpath//*[@id=""dh1""]/div[6]_SEL","//*[@id=""hzright""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" newslist9 "")][1]/li[1]_RELOC","xpath//*[@id=""hzright""]/ul/li[1]_SEL","//*[@id=""smxs_pic""]_RELOC",idsmxs_pic_SEL,"xpath//*[@id=""smxs_pic""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hyhNext3 "")]_RELOC",class namehyhNext3_SEL,"xpath//*[@id=""container""]/div[15]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fr "")][2]//*[@width=""300""]_RELOC","xpath//*[@id=""container""]/div[6]/div[5]/a/img_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left1 "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lm1 "")][3]_RELOC",class namelm1_SEL,"xpath//*[@id=""container""]/div[6]/div[13]/div[9]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fl "")][4]_RELOC",class namefl_SEL,"xpath//*[@id=""container""]/div[6]/div[10]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left1 "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lm1 "")][1]_RELOC","xpath//*[@id=""container""]/div[6]/div[13]/div[1]_SEL","//*[@id=""jyIndex_list""]_RELOC",idjyIndex_list_SEL,"xpath//*[@id=""jyIndex_list""]_SEL","//*[@title=""åè´¹é¢çº¦æå·""]/img_RELOC","xpath//*[@id=""container""]/div[6]/div[14]/div[14]/div/a/img_SEL","//*[@id=""dh2""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dhs1 "")][1]_RELOC",class namedhs1_SEL,"xpath//*[@id=""dh2""]/div[1]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left1 "")][5]/div[7]_RELOC","xpath//*[@id=""container""]/div[6]/div[13]/div[7]_SEL","//*[@id=""enjoywrap""]_RELOC",class namepic3left_SEL,idenjoywrap_SEL,"xpath//*[@id=""enjoywrap""]_SEL","//*[@id=""topSidebar""]_RELOC",idtopSidebar_SEL,"xpath//*[@id=""topSidebar""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" right1_sh "")]_RELOC",class nameright1_SEL,"xpath//*[@id=""container""]/div[6]/div[8]_SEL"
51,20220402233335,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
52,20220403232229,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
53,20220404232230,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
54,20220405232301,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
55,20220406225012,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
56,20220407232324,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
57,20220409232248,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
58,20220410232742,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
59,20220411233130,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
60,20220412232252,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
61,20220413232225,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
62,20220414232238,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
63,20220415234530,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
64,20220416232231,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
65,20220417232241,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
66,20220418222231,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
67,20220419225434,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
68,20220420215345,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
69,20220421234636,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
70,20220422204354,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
71,20220423232234,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
72,20220424232233,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
73,20220425232710,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
74,20220426221238,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
75,20220427232237,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
76,20220428235313,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
77,20220429220744,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
78,20220430232237,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
79,20220501232257,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
80,20220502232259,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
81,20220503212311,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
82,20220504232230,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
83,20220505222226,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
84,20220506232232,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
85,20220507233457,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
86,20220508234345,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
87,20220509220734,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
